model,pred_len,data_id,learning_rate,batch_size,patience,individual,train_epochs,lradj,mse,mae,exp_dir
PDF,192,Traffic,0.0005,32,10,0,100,TST,0.43488720059394836,0.27367475628852844,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PDF_Traffic_192_1.0_0.0_0.0005_TST_100_10_32
PDF,336,Traffic,0.0005,32,10,0,100,TST,0.4501413106918335,0.28132519125938416,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PDF_Traffic_336_1.0_0.0_0.0005_TST_100_10_32
PDF,720,Traffic,0.0005,32,10,0,100,TST,0.4811214208602905,0.29931876063346863,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PDF_Traffic_720_1.0_0.0_0.0005_TST_100_10_32
PDF,96,Weather,0.0005,32,10,0,100,type1,0.1811402589082718,0.22125060856342316,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PDF_Weather_96_1.0_0.0_0.0005_type1_100_10_32
PDF,192,Weather,0.0005,32,10,0,100,type1,0.23152466118335724,0.26229381561279297,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PDF_Weather_192_1.0_0.0_0.0005_type1_100_10_32
PDF,336,Weather,0.0005,32,10,0,100,type1,0.2852253019809723,0.29999250173568726,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PDF_Weather_336_1.0_0.0_0.0005_type1_100_10_32
PDF,720,Weather,0.0005,32,10,0,100,type1,0.36023151874542236,0.3483778238296509,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PDF_Weather_720_1.0_0.0_0.0005_type1_100_10_32
PatchTST,96,ECL,0.0005,16,3,0,10,type1,0.1697198897600174,0.263820618391037,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PatchTST_ECL_96_1.0_0.0_0.0005_type1_10_3_16
PatchTST,192,ECL,0.0005,16,3,0,10,type1,0.17912542819976807,0.2730642259120941,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PatchTST_ECL_192_1.0_0.0_0.0005_type1_10_3_16
PatchTST,336,ECL,0.0005,16,3,0,10,type1,0.19499054551124573,0.28772789239883423,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PatchTST_ECL_336_1.0_0.0_0.0005_type1_10_3_16
PatchTST,720,ECL,0.0005,16,3,0,10,type1,0.23430965840816498,0.31962233781814575,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PatchTST_ECL_720_1.0_0.0_0.0005_type1_10_3_16
PatchTST,96,ETTh1,0.0005,32,3,0,10,type1,0.38069456815719604,0.4001479148864746,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PatchTST_ETTh1_96_1.0_0.0_0.0005_type1_10_3_32
PatchTST,192,ETTh1,0.0005,32,3,0,10,type1,0.4497031271457672,0.4427497088909149,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PatchTST_ETTh1_192_1.0_0.0_0.0005_type1_10_3_32
PatchTST,336,ETTh1,0.0005,32,3,0,10,type1,0.500856339931488,0.4700343608856201,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PatchTST_ETTh1_336_1.0_0.0_0.0005_type1_10_3_32
PatchTST,720,ETTh1,0.0005,32,3,0,10,type1,0.5041138529777527,0.49228647351264954,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PatchTST_ETTh1_720_1.0_0.0_0.0005_type1_10_3_32
PatchTST,96,ETTh2,0.0005,32,3,0,10,type1,0.2989613115787506,0.3493850827217102,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PatchTST_ETTh2_96_1.0_0.0_0.0005_type1_10_3_32
PatchTST,192,ETTh2,0.0005,32,3,0,10,type1,0.3827761709690094,0.4036767780780792,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PatchTST_ETTh2_192_1.0_0.0_0.0005_type1_10_3_32
PatchTST,336,ETTh2,0.0005,32,3,0,10,type1,0.4389190673828125,0.4438149631023407,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PatchTST_ETTh2_336_1.0_0.0_0.0005_type1_10_3_32
PatchTST,720,ETTh2,0.0005,32,3,0,10,type1,0.4378831088542938,0.45528772473335266,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PatchTST_ETTh2_720_1.0_0.0_0.0005_type1_10_3_32
PatchTST,96,ETTm1,0.0005,32,3,0,10,type1,0.32462024688720703,0.3636261820793152,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PatchTST_ETTm1_96_1.0_0.0_0.0005_type1_10_3_32
PatchTST,192,ETTm1,0.0005,32,3,0,10,type1,0.36320868134498596,0.38291239738464355,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PatchTST_ETTm1_192_1.0_0.0_0.0005_type1_10_3_32
PatchTST,336,ETTm1,0.0005,32,3,0,10,type1,0.4040658175945282,0.41301268339157104,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PatchTST_ETTm1_336_1.0_0.0_0.0005_type1_10_3_32
PatchTST,720,ETTm1,0.0005,32,3,0,10,type1,0.4633171260356903,0.4423321485519409,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PatchTST_ETTm1_720_1.0_0.0_0.0005_type1_10_3_32
PatchTST,96,ETTm2,0.0005,32,3,0,10,type1,0.18034471571445465,0.26627156138420105,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PatchTST_ETTm2_96_1.0_0.0_0.0005_type1_10_3_32
PatchTST,192,ETTm2,0.0005,32,3,0,10,type1,0.28545501828193665,0.3386649489402771,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PatchTST_ETTm2_192_1.0_0.0_0.0005_type1_10_3_32
PatchTST,336,ETTm2,0.0005,32,3,0,10,type1,0.3086463212966919,0.3474346399307251,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PatchTST_ETTm2_336_1.0_0.0_0.0005_type1_10_3_32
PatchTST,720,ETTm2,0.0005,32,3,0,10,type1,0.4366227984428406,0.4216654896736145,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PatchTST_ETTm2_720_1.0_0.0_0.0005_type1_10_3_32
PatchTST,12,PEMS03,0.0005,32,3,0,10,type1,0.09226299822330475,0.2098618894815445,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PatchTST_PEMS03_12_1.0_0.0_0.0005_type1_10_3_32
PatchTST,24,PEMS03,0.0005,32,3,0,10,type1,0.14439818263053894,0.26272818446159363,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PatchTST_PEMS03_24_1.0_0.0_0.0005_type1_10_3_32
PatchTST,36,PEMS03,0.0005,32,3,0,10,type1,0.20040729641914368,0.3092537522315979,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PatchTST_PEMS03_36_1.0_0.0_0.0005_type1_10_3_32
PatchTST,48,PEMS03,0.0005,32,3,0,10,type1,0.2445783168077469,0.34449005126953125,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PatchTST_PEMS03_48_1.0_0.0_0.0005_type1_10_3_32
PatchTST,12,PEMS08,0.0005,32,3,0,10,type1,0.10611502826213837,0.2227720320224762,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PatchTST_PEMS08_12_1.0_0.0_0.0005_type1_10_3_32
PatchTST,24,PEMS08,0.0005,32,3,0,10,type1,0.16194745898246765,0.27548444271087646,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PatchTST_PEMS08_24_1.0_0.0_0.0005_type1_10_3_32
PatchTST,36,PEMS08,0.0005,32,3,0,10,type1,0.23372438549995422,0.3305168151855469,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PatchTST_PEMS08_36_1.0_0.0_0.0005_type1_10_3_32
PatchTST,48,PEMS08,0.0005,32,3,0,10,type1,0.30115845799446106,0.38204240798950195,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PatchTST_PEMS08_48_1.0_0.0_0.0005_type1_10_3_32
PatchTST,96,Traffic,0.0005,8,3,0,10,type1,0.44377681612968445,0.283574640750885,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PatchTST_Traffic_96_1.0_0.0_0.0005_type1_10_3_8
PatchTST,192,Traffic,0.0005,8,3,0,10,type1,0.45428696274757385,0.2910054624080658,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PatchTST_Traffic_192_1.0_0.0_0.0005_type1_10_3_8
PatchTST,336,Traffic,0.0005,8,3,0,10,type1,0.4693455398082733,0.29812759160995483,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PatchTST_Traffic_336_1.0_0.0_0.0005_type1_10_3_8
PatchTST,720,Traffic,0.0005,8,3,0,10,type1,0.5059354901313782,0.319156289100647,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PatchTST_Traffic_720_1.0_0.0_0.0005_type1_10_3_8
PatchTST,96,Weather,0.0005,32,3,0,3,type1,0.18880930542945862,0.23040111362934113,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PatchTST_Weather_96_1.0_0.0_0.0005_type1_3_3_32
PatchTST,192,Weather,0.0005,32,3,0,3,type1,0.22792987525463104,0.261805921792984,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PatchTST_Weather_192_1.0_0.0_0.0005_type1_3_3_32
PatchTST,336,Weather,0.0005,32,3,0,3,type1,0.28829795122146606,0.30459898710250854,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PatchTST_Weather_336_1.0_0.0_0.0005_type1_3_3_32
PatchTST,720,Weather,0.0005,32,3,0,3,type1,0.36215218901634216,0.3537575900554657,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/PatchTST_Weather_720_1.0_0.0_0.0005_type1_3_3_32
TCN,96,ECL,0.0005,32,3,0,10,type1,0.6802469491958618,0.6165120601654053,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TCN_ECL_96_1.0_0.0_0.0005_type1_10_3_32
TCN,192,ECL,0.0005,32,3,0,10,type1,0.5795797109603882,0.5742365121841431,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TCN_ECL_192_1.0_0.0_0.0005_type1_10_3_32
TCN,336,ECL,0.0005,32,3,0,10,type1,0.5839542746543884,0.5820049047470093,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TCN_ECL_336_1.0_0.0_0.0005_type1_10_3_32
TCN,720,ECL,0.0005,32,3,0,10,type1,0.5996472239494324,0.5979772210121155,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TCN_ECL_720_1.0_0.0_0.0005_type1_10_3_32
TCN,96,ETTh1,0.0005,32,3,0,10,type1,0.9517641663551331,0.6545823216438293,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TCN_ETTh1_96_1.0_0.0_0.0005_type1_10_3_32
TCN,192,ETTh1,0.0005,32,3,0,10,type1,0.8777918815612793,0.6354193687438965,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TCN_ETTh1_192_1.0_0.0_0.0005_type1_10_3_32
TCN,336,ETTh1,0.0005,32,3,0,10,type1,0.8898437023162842,0.6480063199996948,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TCN_ETTh1_336_1.0_0.0_0.0005_type1_10_3_32
TCN,720,ETTh1,0.0005,32,3,0,10,type1,0.910952627658844,0.674663245677948,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TCN_ETTh1_720_1.0_0.0_0.0005_type1_10_3_32
TCN,96,ETTh2,0.0005,32,3,0,10,type1,3.1684823036193848,1.3625833988189697,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TCN_ETTh2_96_1.0_0.0_0.0005_type1_10_3_32
TCN,192,ETTh2,0.0005,32,3,0,10,type1,3.396996259689331,1.4707438945770264,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TCN_ETTh2_192_1.0_0.0_0.0005_type1_10_3_32
TCN,336,ETTh2,0.0005,32,3,0,10,type1,3.6274313926696777,1.5567357540130615,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TCN_ETTh2_336_1.0_0.0_0.0005_type1_10_3_32
TCN,720,ETTh2,0.0005,32,3,0,10,type1,3.6691203117370605,1.5758424997329712,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TCN_ETTh2_720_1.0_0.0_0.0005_type1_10_3_32
TCN,96,ETTm1,0.0005,32,3,0,10,type1,0.8868319392204285,0.6133081912994385,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TCN_ETTm1_96_1.0_0.0_0.0005_type1_10_3_32
TCN,192,ETTm1,0.0005,32,3,0,10,type1,0.8753314018249512,0.6258507966995239,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TCN_ETTm1_192_1.0_0.0_0.0005_type1_10_3_32
TCN,336,ETTm1,0.0005,32,3,0,10,type1,0.888827919960022,0.6356278657913208,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TCN_ETTm1_336_1.0_0.0_0.0005_type1_10_3_32
TCN,720,ETTm1,0.0005,32,3,0,10,type1,0.9053728580474854,0.6494680643081665,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TCN_ETTm1_720_1.0_0.0_0.0005_type1_10_3_32
TCN,96,ETTm2,0.0005,32,3,0,10,type1,3.1244912147521973,1.344849944114685,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TCN_ETTm2_96_1.0_0.0_0.0005_type1_10_3_32
TCN,192,ETTm2,0.0005,32,3,0,10,type1,3.1339926719665527,1.3498327732086182,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TCN_ETTm2_192_1.0_0.0_0.0005_type1_10_3_32
TCN,336,ETTm2,0.0005,32,3,0,10,type1,3.3893163204193115,1.4266937971115112,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TCN_ETTm2_336_1.0_0.0_0.0005_type1_10_3_32
TCN,720,ETTm2,0.0005,32,3,0,10,type1,4.462837219238281,1.706752061843872,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TCN_ETTm2_720_1.0_0.0_0.0005_type1_10_3_32
TCN,12,PEMS03,0.0005,32,3,0,10,type1,0.6185271739959717,0.5928852558135986,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TCN_PEMS03_12_1.0_0.0_0.0005_type1_10_3_32
TCN,24,PEMS03,0.0005,32,3,0,10,type1,0.6436527967453003,0.6159156560897827,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TCN_PEMS03_24_1.0_0.0_0.0005_type1_10_3_32
TCN,36,PEMS03,0.0005,32,3,0,10,type1,0.6677471995353699,0.6353931427001953,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TCN_PEMS03_36_1.0_0.0_0.0005_type1_10_3_32
TCN,48,PEMS03,0.0005,32,3,0,10,type1,0.6855035424232483,0.64826500415802,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TCN_PEMS03_48_1.0_0.0_0.0005_type1_10_3_32
TCN,12,PEMS08,0.0005,32,3,0,10,type1,0.6549205780029297,0.5847071409225464,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TCN_PEMS08_12_1.0_0.0_0.0005_type1_10_3_32
TCN,24,PEMS08,0.0005,32,3,0,10,type1,0.6824782490730286,0.6068865656852722,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TCN_PEMS08_24_1.0_0.0_0.0005_type1_10_3_32
TCN,36,PEMS08,0.0005,32,3,0,10,type1,0.7134763598442078,0.6274927258491516,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TCN_PEMS08_36_1.0_0.0_0.0005_type1_10_3_32
TCN,48,PEMS08,0.0005,32,3,0,10,type1,0.7262308597564697,0.6346412301063538,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TCN_PEMS08_48_1.0_0.0_0.0005_type1_10_3_32
TCN,96,Traffic,0.0005,4,3,0,3,type1,1.3927587270736694,0.7267028093338013,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TCN_Traffic_96_1.0_0.0_0.0005_type1_3_3_4
TCN,192,Traffic,0.0005,4,3,0,3,type1,0.8029748201370239,0.6003742814064026,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TCN_Traffic_192_1.0_0.0_0.0005_type1_3_3_4
TCN,336,Traffic,0.0005,4,3,0,3,type1,0.8173587918281555,0.6048442125320435,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TCN_Traffic_336_1.0_0.0_0.0005_type1_3_3_4
TCN,720,Traffic,0.0005,4,3,0,3,type1,0.8586152791976929,0.6189253926277161,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TCN_Traffic_720_1.0_0.0_0.0005_type1_3_3_4
TCN,96,Weather,0.0005,32,3,0,10,type1,0.6083328723907471,0.5659036636352539,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TCN_Weather_96_1.0_0.0_0.0005_type1_10_3_32
TCN,192,Weather,0.0005,32,3,0,10,type1,0.541346549987793,0.551634669303894,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TCN_Weather_192_1.0_0.0_0.0005_type1_10_3_32
TCN,336,Weather,0.0005,32,3,0,10,type1,0.5667152404785156,0.5686820149421692,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TCN_Weather_336_1.0_0.0_0.0005_type1_10_3_32
TCN,720,Weather,0.0005,32,3,0,10,type1,0.6133827567100525,0.5971323251724243,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TCN_Weather_720_1.0_0.0_0.0005_type1_10_3_32
TQNet,96,ECL,0.0005,16,5,0,30,type1,0.1434556096792221,0.23735399544239044,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TQNet_ECL_96_1.0_0.0_0.0005_type1_30_5_16
TQNet,192,ECL,0.0005,16,5,0,30,type1,0.16064101457595825,0.2520805895328522,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TQNet_ECL_192_1.0_0.0_0.0005_type1_30_5_16
TQNet,336,ECL,0.0005,16,5,0,30,type1,0.17823830246925354,0.26970332860946655,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TQNet_ECL_336_1.0_0.0_0.0005_type1_30_5_16
TQNet,720,ECL,0.0005,16,5,0,30,type1,0.21762946248054504,0.3026959002017975,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TQNet_ECL_720_1.0_0.0_0.0005_type1_30_5_16
TQNet,96,ETTh1,0.0005,32,5,0,30,type1,0.37200725078582764,0.39143994450569153,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TQNet_ETTh1_96_1.0_0.0_0.0005_type1_30_5_32
TQNet,192,ETTh1,0.0005,32,5,0,30,type1,0.43049758672714233,0.42417293787002563,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TQNet_ETTh1_192_1.0_0.0_0.0005_type1_30_5_32
TQNet,336,ETTh1,0.0005,32,5,0,30,type1,0.48626241087913513,0.45441997051239014,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TQNet_ETTh1_336_1.0_0.0_0.0005_type1_30_5_32
TQNet,720,ETTh1,0.0005,32,5,0,30,type1,0.5068315267562866,0.48593080043792725,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TQNet_ETTh1_720_1.0_0.0_0.0005_type1_30_5_32
TQNet,96,ETTh2,0.0005,32,5,0,30,type1,0.2933729588985443,0.3426649868488312,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TQNet_ETTh2_96_1.0_0.0_0.0005_type1_30_5_32
TQNet,192,ETTh2,0.0005,32,5,0,30,type1,0.3636947572231293,0.39039063453674316,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TQNet_ETTh2_192_1.0_0.0_0.0005_type1_30_5_32
TQNet,336,ETTh2,0.0005,32,5,0,30,type1,0.41133254766464233,0.424370676279068,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TQNet_ETTh2_336_1.0_0.0_0.0005_type1_30_5_32
TQNet,720,ETTh2,0.0005,32,5,0,30,type1,0.4299759864807129,0.4438212811946869,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TQNet_ETTh2_720_1.0_0.0_0.0005_type1_30_5_32
TQNet,96,ETTm1,0.0005,32,5,0,30,type1,0.3103821277618408,0.35172122716903687,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TQNet_ETTm1_96_1.0_0.0_0.0005_type1_30_5_32
TQNet,192,ETTm1,0.0005,32,5,0,30,type1,0.35609951615333557,0.37744301557540894,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TQNet_ETTm1_192_1.0_0.0_0.0005_type1_30_5_32
TQNet,336,ETTm1,0.0005,32,5,0,30,type1,0.38756948709487915,0.3998998999595642,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TQNet_ETTm1_336_1.0_0.0_0.0005_type1_30_5_32
TQNet,720,ETTm1,0.0005,32,5,0,30,type1,0.4500214457511902,0.4365464746952057,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TQNet_ETTm1_720_1.0_0.0_0.0005_type1_30_5_32
TQNet,96,ETTm2,0.0005,32,5,0,30,type1,0.17474612593650818,0.2557682693004608,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TQNet_ETTm2_96_1.0_0.0_0.0005_type1_30_5_32
TQNet,192,ETTm2,0.0005,32,5,0,30,type1,0.24270379543304443,0.3004889190196991,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TQNet_ETTm2_192_1.0_0.0_0.0005_type1_30_5_32
TQNet,336,ETTm2,0.0005,32,5,0,30,type1,0.2974522113800049,0.33643481135368347,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TQNet_ETTm2_336_1.0_0.0_0.0005_type1_30_5_32
TQNet,720,ETTm2,0.0005,32,5,0,30,type1,0.3940703570842743,0.3930845558643341,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TQNet_ETTm2_720_1.0_0.0_0.0005_type1_30_5_32
TQNet,12,PEMS03,0.0005,32,5,0,30,type1,0.09730525314807892,0.17963840067386627,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TQNet_PEMS03_12_1.0_0.0_0.0005_type1_30_5_32
TQNet,24,PEMS03,0.0005,32,5,0,30,type1,0.09892906248569489,0.20442934334278107,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TQNet_PEMS03_24_1.0_0.0_0.0005_type1_30_5_32
TQNet,36,PEMS03,0.0005,32,5,0,30,type1,0.12318091839551926,0.22999918460845947,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TQNet_PEMS03_36_1.0_0.0_0.0005_type1_30_5_32
TQNet,48,PEMS03,0.0005,32,5,0,30,type1,0.15744830667972565,0.2556097209453583,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TQNet_PEMS03_48_1.0_0.0_0.0005_type1_30_5_32
TQNet,12,PEMS08,0.0005,32,5,0,30,type1,0.0787055641412735,0.18253932893276215,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TQNet_PEMS08_12_1.0_0.0_0.0005_type1_30_5_32
TQNet,24,PEMS08,0.0005,32,5,0,30,type1,0.11720362305641174,0.22245121002197266,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TQNet_PEMS08_24_1.0_0.0_0.0005_type1_30_5_32
TQNet,36,PEMS08,0.0005,32,5,0,30,type1,0.1578436940908432,0.2600741982460022,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TQNet_PEMS08_36_1.0_0.0_0.0005_type1_30_5_32
TQNet,48,PEMS08,0.0005,32,5,0,30,type1,0.20312240719795227,0.29539012908935547,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TQNet_PEMS08_48_1.0_0.0_0.0005_type1_30_5_32
TQNet,96,Traffic,0.003,16,5,0,30,TST,0.4123072922229767,0.2586539685726166,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TQNet_Traffic_96_1.0_0.0_0.003_TST_30_5_16
